source_learner_id,age,sex,learning_level,modality,is_re_enrollee,distance_km,target_not_completed,is_synthetic,monthly_income,occupation
SYNTH_00272,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12168.54,Self-Employed / Business Owner
SYNTH_00273,40,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9098.69,Formal Employment
SYNTH_00274,23,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,5722.49,Formal Employment
SYNTH_00275,15,MALE,ELEMENTARY,FACE_TO_FACE,0.0,0.42,0,True,15498.45,Self-Employed / Business Owner
SYNTH_00276,18,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,13224.12,Informal / Contractual Worker
SYNTH_00277,26,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,20488.49,Informal / Contractual Worker
SYNTH_00278,80,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,10678.05,Formal Employment
SYNTH_00279,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,0.42,0,True,11316.53,Self-Employed / Business Owner
SYNTH_00280,30,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,5711.98,Informal / Contractual Worker
SYNTH_00281,32,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,20635.88,Informal / Contractual Worker
SYNTH_00282,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,14435.15,Formal Employment
SYNTH_00283,18,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.1456936727745115,0,True,16351.28,Unemployed / No Income
SYNTH_00284,21,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.3217934454500973,0,True,9767.07,Self-Employed / Business Owner
SYNTH_00285,23,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,10639.33,Formal Employment
SYNTH_00286,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.206483858170205,0,True,12660.99,Self-Employed / Business Owner
SYNTH_00287,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,1.4739208617373258,0,True,7763.07,OFW (Overseas Filipino Worker)
SYNTH_00288,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,7692.27,OFW (Overseas Filipino Worker)
SYNTH_00289,28,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,26809.31,Self-Employed / Business Owner
SYNTH_00290,40,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,12725.06,Formal Employment
SYNTH_00291,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,2.407879777277187,0,True,7989.63,Formal Employment
SYNTH_00292,15,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,5740.64,Other
SYNTH_00293,42,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.8892509919609234,0,True,6411.6,Formal Employment
SYNTH_00294,34,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12623.23,Self-Employed / Business Owner
SYNTH_00295,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,7070.42,Formal Employment
SYNTH_00296,26,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.2140992732909827,0,True,6680.42,Self-Employed / Business Owner
SYNTH_00297,30,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,0.42,0,True,9895.12,Self-Employed / Business Owner
SYNTH_00298,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12782.93,Formal Employment
SYNTH_00299,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,19377.8,Formal Employment
SYNTH_00300,15,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.4057842108668737,0,True,7511.03,Self-Employed / Business Owner
SYNTH_00301,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,7938.22,Informal / Contractual Worker
SYNTH_00302,16,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.1386392103924705,0,True,12828.16,OFW (Overseas Filipino Worker)
SYNTH_00303,37,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,8730.29,Unemployed / No Income
SYNTH_00304,18,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.5214238207673243,0,True,15835.8,Formal Employment
SYNTH_00305,28,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,8798.74,Self-Employed / Business Owner
SYNTH_00306,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,5965.99,Informal / Contractual Worker
SYNTH_00307,15,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,7876.57,Informal / Contractual Worker
SYNTH_00308,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,2.54339367868985,0,True,5391.82,Formal Employment
SYNTH_00309,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,8543.62,Formal Employment
SYNTH_00310,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,13469.23,Formal Employment
SYNTH_00311,35,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,11102.67,Informal / Contractual Worker
SYNTH_00312,25,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,10288.39,Unemployed / No Income
SYNTH_00313,33,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,6097.44,Formal Employment
SYNTH_00314,20,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,7699.5,Other
SYNTH_00315,26,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9103.46,Formal Employment
SYNTH_00316,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0038232551470604,0,True,12112.99,Informal / Contractual Worker
SYNTH_00317,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,33800.08,Informal / Contractual Worker
SYNTH_00318,35,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.0779957555944848,0,True,7955.27,Informal / Contractual Worker
SYNTH_00319,23,MALE,ELEMENTARY,MODULAR,1.0,0.42,0,True,16549.15,Retired / Pensioner
SYNTH_00320,15,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,0.42,0,True,6439.89,Self-Employed / Business Owner
SYNTH_00321,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6788.2,Informal / Contractual Worker
SYNTH_00322,26,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,4453.1,Unemployed / No Income
SYNTH_00323,23,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,7602.45,Unemployed / No Income
SYNTH_00324,35,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,17289.5,Informal / Contractual Worker
SYNTH_00325,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,10692.94,Retired / Pensioner
SYNTH_00326,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.6621691587368106,0,True,18696.21,Unemployed / No Income
SYNTH_00327,33,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,8622.18,Formal Employment
SYNTH_00328,15,MALE,ELEMENTARY,BLENDED,0.0,0.8272285535863266,0,True,17438.28,Informal / Contractual Worker
SYNTH_00329,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,5.908300221467866,0,True,8403.01,Informal / Contractual Worker
SYNTH_00330,27,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.0,0,True,16080.59,Self-Employed / Business Owner
SYNTH_00331,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,2.25813071225372,0,True,22507.71,Informal / Contractual Worker
SYNTH_00332,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.2600275439869297,0,True,9732.43,Informal / Contractual Worker
SYNTH_00333,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.6139619407113391,0,True,5875.08,Formal Employment
SYNTH_00334,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,24656.5,Self-Employed / Business Owner
SYNTH_00335,32,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,7290.93,Informal / Contractual Worker
SYNTH_00336,26,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.7019721274800516,0,True,8361.5,Informal / Contractual Worker
SYNTH_00337,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,1.068047465711933,0,True,9377.9,Formal Employment
SYNTH_00338,15,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,16276.82,Self-Employed / Business Owner
SYNTH_00339,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,14707.49,Informal / Contractual Worker
SYNTH_00340,15,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,14484.3,Self-Employed / Business Owner
SYNTH_00341,22,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9536.61,Informal / Contractual Worker
SYNTH_00342,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9889.39,Informal / Contractual Worker
SYNTH_00343,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,15619.68,Self-Employed / Business Owner
SYNTH_00344,12,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,0.2329206702897589,0,True,22845.82,Self-Employed / Business Owner
SYNTH_00345,27,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.2619848522264852,0,True,6157.93,Informal / Contractual Worker
SYNTH_00346,43,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.3368479252901013,0,True,18994.08,Unemployed / No Income
SYNTH_00347,26,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,16700.75,Informal / Contractual Worker
SYNTH_00348,11,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,0.42,0,True,14579.46,Self-Employed / Business Owner
SYNTH_00349,38,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.4675528028823658,0,True,7921.6,Unemployed / No Income
SYNTH_00350,33,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,11348.86,Other
SYNTH_00351,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12943.78,Formal Employment
SYNTH_00352,41,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,8151.4,Self-Employed / Business Owner
SYNTH_00353,13,MALE,ELEMENTARY,FACE_TO_FACE,0.0,0.0,0,True,18516.06,Informal / Contractual Worker
SYNTH_00354,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,8816.65,Formal Employment
SYNTH_00355,24,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,3.1361207571974483,0,True,21790.46,Informal / Contractual Worker
SYNTH_00356,12,MALE,ELEMENTARY,FACE_TO_FACE,1.0,0.42,0,True,5562.23,Formal Employment
SYNTH_00357,25,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,5883.68,Other
SYNTH_00358,20,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.4800177411541382,0,True,4652.51,Informal / Contractual Worker
SYNTH_00359,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,15048.07,Informal / Contractual Worker
SYNTH_00360,32,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,7264.21,Unemployed / No Income
SYNTH_00361,36,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,7540.45,Self-Employed / Business Owner
SYNTH_00362,15,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,16452.41,Informal / Contractual Worker
SYNTH_00363,29,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.8442906685793463,0,True,23847.18,Informal / Contractual Worker
SYNTH_00364,15,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,7770.46,Informal / Contractual Worker
SYNTH_00365,15,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,20164.54,Formal Employment
SYNTH_00366,25,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,13909.19,Informal / Contractual Worker
SYNTH_00367,30,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.478331109046028,0,True,10836.17,Unemployed / No Income
SYNTH_00368,16,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,1.620831482980792,0,True,6357.25,Formal Employment
SYNTH_00369,25,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,5771.9,OFW (Overseas Filipino Worker)
SYNTH_00370,23,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,11204.35,Self-Employed / Business Owner
SYNTH_00371,30,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,11561.4,Self-Employed / Business Owner
SYNTH_00372,30,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,True,7974.16,Formal Employment
SYNTH_00373,29,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.091695952461415,0,True,6965.36,OFW (Overseas Filipino Worker)
SYNTH_00374,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6015.61,Self-Employed / Business Owner
SYNTH_00375,23,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,4.014967884964698,0,True,12774.28,Informal / Contractual Worker
SYNTH_00376,28,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.6755422891070832,0,True,14753.77,Self-Employed / Business Owner
SYNTH_00377,30,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.3366526797567319,0,True,15054.46,Formal Employment
SYNTH_00378,25,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,14355.49,Formal Employment
SYNTH_00379,14,MALE,ELEMENTARY,FACE_TO_FACE,0.0,0.42,0,True,8523.02,Unemployed / No Income
SYNTH_00380,31,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.092881160546193,0,True,22379.73,Unemployed / No Income
SYNTH_00381,12,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,0.1731484035125591,0,True,6914.26,OFW (Overseas Filipino Worker)
SYNTH_00382,22,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,14070.36,Formal Employment
SYNTH_00383,15,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,9085.53,Informal / Contractual Worker
SYNTH_00384,31,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.0172137436660473,0,True,6583.85,Formal Employment
SYNTH_00385,22,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,True,8136.62,Self-Employed / Business Owner
SYNTH_00386,15,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,13923.41,Informal / Contractual Worker
SYNTH_00387,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,17773.08,Informal / Contractual Worker
SYNTH_00388,22,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12597.91,OFW (Overseas Filipino Worker)
SYNTH_00389,22,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.1546520345636616,0,True,2907.61,Formal Employment
SYNTH_00390,13,MALE,ELEMENTARY,FACE_TO_FACE,0.0,0.42,0,True,15168.26,Formal Employment
SYNTH_00391,29,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,4183.62,Informal / Contractual Worker
SYNTH_00392,23,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,3.7095879407095262,0,True,25949.6,Self-Employed / Business Owner
SYNTH_00393,18,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,12015.23,Informal / Contractual Worker
SYNTH_00394,27,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.5794472347395552,0,True,11644.32,Informal / Contractual Worker
SYNTH_00395,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,17132.3,Unemployed / No Income
SYNTH_00396,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9594.93,Formal Employment
SYNTH_00397,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.5159329651762525,0,True,9706.67,Formal Employment
SYNTH_00398,19,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,9178.69,Informal / Contractual Worker
SYNTH_00399,18,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.534777052808855,0,True,11551.58,Self-Employed / Business Owner
SYNTH_00400,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,11317.31,Informal / Contractual Worker
SYNTH_00401,15,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12081.63,Informal / Contractual Worker
SYNTH_00402,14,FEMALE,ELEMENTARY,BLENDED,0.0,1.9180687280909845,0,True,2436.07,Informal / Contractual Worker
SYNTH_00403,15,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,10446.28,Self-Employed / Business Owner
SYNTH_00404,31,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.1285172330609371,0,True,5310.45,Unemployed / No Income
SYNTH_00405,27,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,37245.54,Self-Employed / Business Owner
SYNTH_00406,18,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,15605.46,Formal Employment
SYNTH_00407,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,16589.22,Formal Employment
SYNTH_00408,28,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,13500.73,Formal Employment
SYNTH_00409,27,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,14750.4,Formal Employment
SYNTH_00410,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,3.5507718705009865,0,True,7273.09,Self-Employed / Business Owner
SYNTH_00411,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,15551.41,Formal Employment
SYNTH_00412,30,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,16046.72,Self-Employed / Business Owner
SYNTH_00413,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0424251665691712,0,True,11829.39,Formal Employment
SYNTH_00414,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,4.5283088382699495,0,True,15459.79,Formal Employment
SYNTH_00415,32,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,17613.64,Other
SYNTH_00416,21,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.1155690721037306,0,True,10988.02,OFW (Overseas Filipino Worker)
SYNTH_00417,29,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6593.8,Retired / Pensioner
SYNTH_00418,19,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,15816.9,Formal Employment
SYNTH_00419,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,21754.73,Self-Employed / Business Owner
SYNTH_00420,15,MALE,ELEMENTARY,FACE_TO_FACE,1.0,0.42,0,True,6379.67,Formal Employment
SYNTH_00421,16,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.1535101941905748,0,True,18487.55,Informal / Contractual Worker
SYNTH_00422,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12298.25,Informal / Contractual Worker
SYNTH_00423,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,14437.92,Formal Employment
SYNTH_00424,15,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,16021.09,Informal / Contractual Worker
SYNTH_00425,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.978712122950388,0,True,6781.06,Informal / Contractual Worker
SYNTH_00426,25,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,12482.73,Unemployed / No Income
SYNTH_00427,17,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,1.0,0.42,0,True,17344.66,Informal / Contractual Worker
SYNTH_00428,29,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.4107362050942875,0,True,20802.09,OFW (Overseas Filipino Worker)
SYNTH_00429,26,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,True,16224.76,Self-Employed / Business Owner
SYNTH_00430,24,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.031256972013921,0,True,7189.93,Formal Employment
SYNTH_00431,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,8.527023252376297,0,True,12004.96,Informal / Contractual Worker
SYNTH_00432,32,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.4114102646333269,0,True,9790.41,Other
SYNTH_00433,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,1.8233773680654592,0,True,11267.37,Unemployed / No Income
SYNTH_00434,22,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,18076.7,Other
SYNTH_00435,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,5838.03,Formal Employment
SYNTH_00436,19,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,13859.97,Formal Employment
SYNTH_00437,20,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,5.508161546945706,0,True,13392.76,Formal Employment
SYNTH_00438,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,7066.25,Formal Employment
SYNTH_00439,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.42,0,True,18207.44,Formal Employment
SYNTH_00440,50,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.4013950851907299,0,True,8406.34,Retired / Pensioner
SYNTH_00441,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,11173.25,Formal Employment
SYNTH_00442,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,3398.44,Formal Employment
SYNTH_00443,16,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,18153.11,Informal / Contractual Worker
SYNTH_00444,26,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,9640.03,Informal / Contractual Worker
SYNTH_00445,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,9495.57,Informal / Contractual Worker
SYNTH_00446,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,21180.61,Informal / Contractual Worker
SYNTH_00447,34,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,True,4570.35,OFW (Overseas Filipino Worker)
SYNTH_00448,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,16217.94,Unemployed / No Income
SYNTH_00449,35,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.5517708012796209,0,True,17645.28,OFW (Overseas Filipino Worker)
SYNTH_00450,27,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,4448.39,Informal / Contractual Worker
SYNTH_00451,32,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.8272386057272049,0,True,12333.11,Informal / Contractual Worker
SYNTH_00452,12,FEMALE,ELEMENTARY,MODULAR,0.0,0.42,0,True,9212.4,Formal Employment
SYNTH_00453,41,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6803.13,Self-Employed / Business Owner
SYNTH_00454,56,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.1450113716405959,0,True,6101.97,OFW (Overseas Filipino Worker)
SYNTH_00455,22,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,2.877914340116443,0,True,15197.77,Self-Employed / Business Owner
SYNTH_00456,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.0896780736477784,0,True,18602.82,OFW (Overseas Filipino Worker)
SYNTH_00457,15,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,True,6584.55,Self-Employed / Business Owner
SYNTH_00458,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,7129.72,Retired / Pensioner
SYNTH_00459,13,MALE,ELEMENTARY,FACE_TO_FACE,1.0,1.2627162294382717,0,True,15903.43,Retired / Pensioner
SYNTH_00460,13,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,0.42,0,True,32834.51,Retired / Pensioner
SYNTH_00461,34,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.089070030282204,0,True,5404.11,Formal Employment
SYNTH_00462,18,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,1.526010285150514,0,True,5641.43,Informal / Contractual Worker
SYNTH_00463,20,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6673.64,Formal Employment
SYNTH_00464,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,True,6720.7,Retired / Pensioner
